,Names,Gender,Hair_Color,Tags,Anime,Manga
18533,Kyo TOPHAM,Male,,"['Facial Hair', 'Hat']","['FAKE TYPE: BEELZEBUZ', 'FAKE TYPE: FAKE LAND', 'FAKE TYPE: FAKE STYLE', 'FAKE TYPE. FAKE STYLE II', 'FAKE TYPE: GAME OF DICE', 'FAKE TYPE. La Primavera']",
18534,Wang Ming,Male,,"['Adult', 'Hot-Headed', 'University Student']",['Here U Are'],
18535,Basskarte CHARLOTTE,Male,Orange Hair,"['Adult', 'Anti-Gravity Hair', 'Headband', 'Pirate', 'Sailor', 'Triplet']",['One Piece'],['One Piece']
18536,Anezaki MISAKI,Ore to Joushi no Kakushikoto,,,,
18537,Maya NAKAJIMA,Female,Brown Hair,"['Child', 'Overweight']",['Wakaokami wa Shougakusei!'],
18538,Shinichi TERAHARA,Male,,"['Adult', 'Overweight']",['Prophecy'],
18539,Megumi KUMASHIRO,Grisaia: Phantom Trigger,Grisaia: Phantom Trigger - Stargazer,,,
18540,Ichiru SENGOKU,Female,,['Grisaia: Phantom Trigger'],,
18541,Roman NAGATORO,Male,Red Hair,"['Adult', 'Cowardly', 'Muscular']",['Chichibu de Buchichi'],
18542,Jason VOORHEES,Male,,"['Adult', 'Ruthless']",['NO LITTERING'],
18543,Onigiri,Male,Green Hair,"['Child', 'Glasses', 'Ponytail', 'Rosy Cheeks']",['Zoids Wild'],
18544,Number 2,Male,White Hair,['Wings'],"[""I Don't Want This Kind of Hero""]",
18545,Osu,Male,Blue Hair,"[""I Don't Want This Kind of Hero""]",,
18546,Chandra,Male,Purple Hair,"['Darkness Powers', 'Deity', 'Elemental Powers', 'Immortal']",['Kubera'],
18547,Salaryman,Male,Black Hair,"['Adult', 'Salaryman', 'Selfish', 'Wealthy']","[""Chio's School Road""]","[""Chio's School Road""]"
18548,Saeko NISHIGUCHI,Female,Brown Hair,"['Adult', 'Ponytail', 'Sunglasses']",['Mr. Tonegawa: Middle Management Blues'],
18549,Justin,Male,Brown Hair,"['Diabolik Lovers More, Blood']",,
18550,Elsa,Female,Blonde Hair,['Boyfriend of the Dead'],,
18551,Aiin,Female,Multicolored Hair,"['Animal', 'Anthropomorphic', 'Bandana', 'Hamster', 'Idol', 'Mischievous']","['Hamtaro Movie 1: Ham Ham Land no Daibouken', 'Hamtaro Movie 2: Ham Ham Ham~Jya! Maboroshi no Princess', 'Hamtaro Movie 3: Ham Ham Gran Prix Aurora Tani no Kiseki: Ribbon-chan Kiki Ippatsu', 'Minimoni: Minihams no Ai no Uta', 'Minimoni: Minihams no Kekkon Song', 'Mirakururun Grand Purin!']",
18552,Esen,Male,,['The Thousand Musketeers'],,
18553,Aleksandr,Male,,['The Thousand Musketeers'],,
18554,Ekaterina,Female,,"['Eye Patch', 'Headband']",['The Thousand Musketeers'],
18555,Hall,Male,,['The Thousand Musketeers'],,
18556,Karl,Male,,['The Thousand Musketeers'],,
18557,Leopold,Male,,['The Thousand Musketeers'],,
18558,Kiseru,The Thousand Musketeers,,,,
18559,Kinbee,The Thousand Musketeers,,,,
18560,Karl,Male,,['Horns'],['The Steam Dragon Express'],
18561,Ikesugi,Male,Black Hair,"['High School Student', 'Teenager']",['Persona 5 the Animation'],
18562,Taka YAMADAGI,Male,Brown Hair,"['Adult', 'Crybaby', 'Facial Hair']",['Music Girls'],
18563,Gurango,Male,,"['Monster', 'Sharp Teeth']",['Blood Blockade Battlefront & Beyond OVA'],
18564,Gan,Male,,"['Bald', 'Facial Hair', 'Glasses', 'Magnificent Mustache', 'Merchant', 'Scar']",['Blood Blockade Battlefront & Beyond OVA'],
18565,Song RYU-EUN,Female,Brown Hair,['Why Did Men Stop Wearing High Heels?'],,
18566,General Juuma,Female,Purple Hair,"['Android', 'Animal Hood', 'Robot', 'Suspenders', 'Teenager']",['Robot Girls Z'],
18567,Wanibe RYOUHEI,Male,,"['High School Student', 'Teenager']","['Wakabaryou de, Kimi to']",
18568,Sayama YUZURU,Male,,"['High School Student', 'Teenager', 'Wealthy']","['Wakabaryou de, Kimi to']",
18569,Shima,Male,,"['Adult', 'Glasses', 'Stoic']","['Wakabaryou de, Kimi to']",
18570,Yuu KASHIMA,Female,Blonde Hair,"['Hair Buns', 'Idol', 'Ponytail', 'Singer']",['Venus Project: Climax'],
18571,Dahaka,Male,Pink Hair,"['Demon', 'Ponytail']",['The Seven Deadly Sins Movie: Prisoners of the Sky'],
18572,Shimotsukasa,Female,Purple Hair,"['Bully', 'Idol', 'Singer', 'Smoker']",['Venus Project: Climax'],
18573,Haldine,Male,Blonde Hair,"['Dark-skinned', 'Hair Antenna', 'Royalty', 'Tattoo']",['Yume Oukoku to Nemureru 100 Nin no Ouji-sama: Short Stories'],
18574,Vairy,Male,Red Hair,"['Animal Ears', 'Royalty', 'Tail']",['Yume Oukoku to Nemureru 100 Nin no Ouji-sama: Short Stories'],
18575,Oogaru,Male,Brown Hair,"['Animal', 'Anthropomorphic', 'Kangaroo']",['Working Buddies! No 2!'],
18576,Lynn FUJI,Female,Grey Hair,"['Elderly', 'Hair Buns']",['Gourmet Hound'],
18577,Rona TSUNOMORI,Female,Brown Hair,"['Braids', 'Crybaby', 'High School Student', 'Idol', 'Part Time Employee', 'Shy', 'Teenager']","['t7s Longing for summer Again And Again: Harukaze', 'Tokyo 7th Sisters: Bokura wa Aozora ni Naru / FUNBARE☆RUNNER', 'Tokyo 7th Sisters Movie: Bokura wa Aozora ni Naru', 'Tokyo 7th Sisters: Snow in I love you', 'Tokyo 7th Sisters: Start Line / Stay Gold', 'Tokyo 7th Sisters: t7s Longing For Summer Again and Again']","['Tokyo 7th Sisters Comic Anthology', 'Tokyo 7th Sisters: Sisters Portrait']"
18578,Jamie MCINTOSH,Male,Blonde Hair,['Gourmet Hound'],,
18579,Peanut Butter,Animal,Dog,['Gourmet Hound'],,
18580,Araki,Male,,"['Adult', 'Balding', 'Cameraman', 'Facial Hair', 'Glasses', 'Ponytail']",['I Am a Hero'],
18581,Auntie,Female,,['I Am a Hero'],,
18582,Narrator,Male,,['Miss Monochrome'],,
18583,First Daughter,Female,Purple Hair,['Ponytail'],['Full Metal Panic!'],
18584,Kasumi YAMABUKI,Female,,"['Lazy', 'LGBT+']",['Futaribeya'],
18585,Sakurako KAWAWA,Female,Brown Hair,['LGBT+'],['Futaribeya'],
18586,Lip,Gundam Build Divers,,,,
18587,Miyu,Gundam Build Divers,,,,
18588,Lian SHAOPIN,Male,Brown Hair,"['Adult', 'Glasses', 'Mecha Pilot', 'Mercenary']",['Full Metal Panic!'],
18589,Yongjae MIN,Male,Black Hair,"['Adult', 'Gay', 'Lawyer', 'LGBT+']",['Wolf in the House'],
18590,Motomu ROBAHATA,Jagaaaaaan,,,,
18591,Jun FUKUYAMA,Male,Black Hair,"['Pop Culture Icon', 'Voice Actor']",['Late Night! The Genius Bakabon'],
18592,Masako NOZAWA,Female,Brown Hair,"['Glasses', 'Pop Culture Icon', 'Voice Actor']",['Late Night! The Genius Bakabon'],
18593,Futaba KARAKURI,Female,Purple Hair,"['Dancer', 'Idol', 'Middle School Student', 'Singer', 'Teenager', 'Twin']","['Tokyo 7th Sisters: Winning Day / Lucky☆Lucky', 'Tokyo 7th Sisters: Zero / TREAT OR TREAT?']",['Tokyo 7th Sisters: Sisters Portrait']
18594,Hitoha KARAKURI,Female,Purple Hair,"['Dancer', 'Idol', 'Middle School Student', 'Singer', 'Teenager', 'Twin']","['Tokyo 7th Sisters: Winning Day / Lucky☆Lucky', 'Tokyo 7th Sisters: Zero / TREAT OR TREAT?']",['Tokyo 7th Sisters: Sisters Portrait']
18595,Okino,Female,Purple Hair,['We Rent Tsukumogami'],,
18596,Naoko's Daughter,Female,Black Hair,"['Braids', 'Pigtails']",['Thus Spoke Kishibe Rohan'],
18597,Bennia ORCUS,Female,Purple Hair,"['Braids', 'Demon', 'High School Student', 'Masks', 'Ponytail', 'Scythe Wielder']","['High School DxD (Light Novel)', 'Shin High School DxD (Light Novel)']",
18598,Jack the RIPPER,Male,Black Hair,"['Big Nose', 'Facial Hair', 'Hat', 'Knife Fighter']",['Phantom in the Twilight'],
18599,Masaki's Mother,Female,,"['Adult', 'Cook']",['Neon Sign Amber'],
18600,True Rider,Female,Red Hair,"['Archer', 'Braids', 'Gloves', 'Hair Buns', 'Immortal', 'Magical Familiar', 'Royalty', 'Warrior']",['Fate/strange Fake PV'],['Fate/strange Fake (Light Novel)']
18601,Savarin,Female,,"['Big Ego', 'Cruel', 'Overweight']",['Food Wars! Shokugeki no Sanji'],
18602,Blue-Haired Girl,Female,Blue Hair,['Supercell: Perfect Day'],,
18603,Mirai KOTOBUKI,Female,Pink Hair,"['Choker', 'Gyaru', 'High School Student', 'Pigtails', 'Teenager']","[""Noah's Notes""]",
18604,Roboworld President,Male,Orange Hair,"['Politician', 'Ruthless']",['Redline'],
18605,Donor,Female,Orange Hair,"['Scantily-clad', 'Scarf', 'Wings']","['Lostorage Conflated WIXOSS', 'Lostorage Incited WIXOSS']",
18606,Gorou Harutada ECHIZEN,Male,Brown Hair,"['Archer', 'Armor', 'Hat']",['Angolmois: Record of Mongol Invasion'],
18607,Keiichi OGINO,Male,Black Hair,"['Adult', 'Sunglasses']",['Mr. Tonegawa: Middle Management Blues'],['Mr. Tonegawa: Middle Management Blues']
18608,Olof,Male,Brown Hair,['Facial Hair'],['The Master of Ragnarok & Blesser of Einherjar'],
18609,Podo,Male,Grey Hair,"['Animal', 'Anthropomorphic', 'Hat']",['Working Buddies! No 2!'],
18610,Towako MITA,Female,Blonde Hair,"['Gardener', 'High School Student', 'Lesbian', 'LGBT+', 'Teenager']",['Kiss and White Lily for My Dearest Girl'],
18611,Yasutomo INUI,Male,Brown Hair,"['Animal Lover', 'High School Student', 'Part Time Employee', 'Teenager']",['Cafe Relish ni Oide'],
18612,Kyousuke OOKAMI,Male,Black Hair,"['Bisexual', 'Flirt', 'LGBT+']",['Cafe Relish ni Oide'],
18613,Shunpei WATANUKI,Male,Brown Hair,"['Clumsy', 'Part Time Employee']",['Cafe Relish ni Oide'],
18614,Miyabi SANNOUMARU,Male,Brown Hair,['Cafe Relish ni Oide'],,
18615,Atsushi's Mother,Female,Black Hair,['Starlight Promises'],,
18616,Taro,Male,Black Hair,['Teenager'],['Ashita no Joe'],
18617,Genya's Father,Male,,"['Hot-Headed', 'Ruthless']",['Demon Slayer: Kimetsu no Yaiba'],
18618,Rei SAKURAGI,Female,Brown Hair,"['Adult', 'Teacher']",['Revue Starlight'],
18619,Carlos DIAROSE,Male,White Hair,"['Demon', 'Face Markings', 'Immortal']","[""Demon's Plan""]",
18620,Shizuku ICHINOMIYA,Female,Grey Hair,"['Big Eater', 'High School Student', 'Martial Artist', 'Stoic', 'Teenager']",['Love Rush! (Ryouhei YAMAMOTO)'],
18621,Asuka KAWASHIMA,Female,,"['High School Student', 'School Idol']",['Kimi to Watashi no Renai Soudan'],
18622,Marik's Mother,Female,Black Hair,['Adult'],['Yu-Gi-Oh! Duel Monsters'],['Yu-Gi-Oh! Duelist']
18623,Akhenamkhanen,Male,Grey Hair,"['Adult', 'Dark-skinned', 'Facial Hair', 'Hat', 'Royalty']",['Yu-Gi-Oh! Duel Monsters'],['Yu-Gi-Oh! Millennium World']
18624,Pjálfi,Male,,"['Facial Hair', 'Lancer']",['The Master of Ragnarok & Blesser of Einherjar'],
18625,Chandra Surya KENCANA,Male,Black Hair,"['Adult', 'Glasses']","['Eggnoid', 'Eggnoid - Part 2', 'Eggnoid - Part 3', 'Eggnoid - Part 4']",
18626,Liz,Female,,['Headband'],"['Jichou Shinai Motoyuusha no Tsuyokute Tanoshii New Game', 'Jichou Shinai Motoyuusha no Tsuyokute Tanoshii New Game (Light Novel)']",
18627,Ayame’s Kotan,Animal,Bird,['Kimi wa 008'],,
18628,Mitsuba NANASE,Female,White Hair,"['Barefoot', 'Bloodthirsty', 'Rapunzel Hair', 'Split Personality', 'Teenager']",['Gun x Clover'],
18629,Itsuba NANASE,Female,Orange Hair,"['Martial Artist', 'Split Personality', 'Teenager', 'Tomboy']",['Gun x Clover'],
18630,Rena HAYAMA,Female,Purple Hair,"['Hair Ribbons', 'Mercenary', 'Teacher']",['Gun x Clover'],
18631,Rose,Female,Magenta Hair,['Mecha Pilot'],['Gundam Build Divers'],
18632,Ayako KAJIWARA,Female,,['Ponytail'],['Holmes of Kyoto'],
18633,Hilda JANE ROWLANDS,Female,Turquoise Hair,"['Adult', 'Glasses', 'Magic User', 'Pigtails']",['The Asterisk War (2016)'],['The Asterisk War (Light Novel)']
18634,Isabella MAKATSCH,Female,,"['Child', 'Magical Girl']","['Maerchen Maedchen', 'Maerchen Maedchen Specials']","['Märchen Mädchen', 'Märchen Mädchen (Light Novel)']"
18635,James HUGH,Male,,"['Adult', 'Bald', 'Glasses', 'Scientist', 'Twin']",['Moon You'],
18636,Cho-ee,Male,Black Hair,['Actor'],['Moon You'],
18637,Carol KUGER,Female,,"['Adult', 'Astronaut', 'Closed Eyes', 'Scientist']",['Moon You'],
18638,Aurille,Male,Brown Hair,"['Adult', 'Nobility', 'Overweight', 'Politician', 'Selfish', 'Wealthy']",['Attack on Titan 3rd Season'],['Attack on Titan']
18639,Cheon-Hee HA,Female,Black Hair,"['Tower of God - Part 2', 'Tower of God - Part 3']",,
18640,Namie AMURO,Female,Brown Hair,"['Choker', 'Idol', 'Pop Culture Icon']",['One Piece: Episode of Skypiea'],
18641,Nami,Female,Brown Hair,"['Hair Buns', 'Headband', 'Knife Fighter']",['Angolmois: Record of Mongol Invasion'],
18642,Ichirouta NOGUCHI,Male,Grey Hair,"['Animal', 'Anthropomorphic', 'Carpenter', 'Headband', 'Pig']",['Working Buddies! No 2!'],
18643,Fei-He LIU,Female,Black Hair,"['Dreadlocks', 'Hair Buns', 'Martial Artist']","['Fist of the Blue Sky: Regenesis', 'Fist of the Blue Sky: Regenesis 2nd Season']",
18644,Aya TAKAGI,Sword Gai: The Animation,Sword Gai: The Animation Part II,,,
18645,Mina HIRAYA,Sword Gai: The Animation,Sword Gai: The Animation Part II,,,
18646,Shuji INADA,Male,Black Hair,['Adult'],"['Angelic Layer', 'Angelic Layer: Be My Angel']",
18647,Katarina,Female,Blonde Hair,"['Android', 'Headband', 'Ice Skater', 'Ponytail', 'Robot']",['Angelic Layer'],
18648,Asuka KITAMURA,Female,Black Hair,"['Crybaby', 'Teenager']",['Angelic Layer'],
18649,Honoka's Brother,Male,Brown Hair,['Encouragement of Climb 3'],,
18650,Jefferson's Wife,Female,Brown Hair,['Adult'],['Double Decker! Doug & Kirill'],['Double Decker! Doug & Kirill']
18651,Fuyo,Female,,"['Dancer', 'Nobility']","['Kusuriya no Hitorigoto: Maomao no Koukyuu Nazotoki Techou', 'The Apothecary Diaries', 'The Apothecary Diaries (Light Novel)']",
18652,Lihaku,Male,,['Military'],"['The Apothecary Diaries', 'The Apothecary Diaries (Light Novel)']",
18653,Mitsuki HINOURA,Male,Blonde Hair,"['High School Student', 'Omegaverse Omega', 'Teenager', 'Uke']",['Beyond the Other Side of the Moon: Omegaverse'],
18654,Usami,Female,Black Hair,"['Adult', 'Glasses', 'Ponytail', 'Teacher']",['Persona 5 the Animation'],
18655,Hajime MIYATA,Male,Black Hair,"['Omegaverse Alpha', 'Seme', 'University Student']",['Shiawase ni Michita Yoru no Niwa'],
18656,Garo GALLOU,Male,,"['Animal Ears', 'Anthropomorphic', 'Armor', 'Cape', 'Scar', 'Sword Fighter', 'Tail', 'Wolf']","['Ore no Ie ga Maryoku Spot Datta Ken: Sun de Iru Dake de Sekai Saikyou', 'Ore no Ie ga Maryoku Spot Datta Ken: Sun de Iru Dake de Sekai Saikyou (Light Novel)']",
18657,Mahiro IDA,Male,Blonde Hair,"['Flirt', 'Omegaverse Omega', 'Piercings', 'Teenager', 'Uke']",['Wagamama mo Kimi no Tame Nara Ikura Demo'],
18658,Pespea,Male,Blonde Hair,"['Nobility', 'Scarf']","['Overlord II', 'Overlord III']",['Overlord (Light Novel)']
18659,Blumrush,Male,Blonde Hair,"['Facial Hair', 'Nobility', 'Scarf']","['Overlord II', 'Overlord III']",['Overlord (Light Novel)']
18660,Himawari,Female,Blonde Hair,"['Fairy', 'Pigtails', 'Unconventional Weapon', 'Wings']",['The Sprites of Floria'],
18661,Tsubaki,Male,Red Hair,"['Fairy', 'Wings']",['The Sprites of Floria'],
18662,Ajisai,Female,Purple Hair,"['Fairy', 'Unconventional Weapon', 'Wings']",['The Sprites of Floria'],
18663,Kiyotaka's Grandmother,Female,Grey Hair,"['Elderly', 'Hair Buns']",['Holmes of Kyoto'],
18664,Gregory,Male,Brown Hair,"['Adult', 'Bodyguard', 'Facial Hair']",['Banana Fish'],"['Banana Fish', 'Banana Fish: Another Story']"
18665,Zarick,Male,Grey Hair,"['Magic User', 'Terrorist']",['Black Clover'],['Black Clover']
18666,Rin,Male,Blonde Hair,"['Gay', 'High School Student', 'LGBT+', 'Prostitute', 'Teenager']","['After Morning Love', 'Before Daylight Love', 'Crossover Love']",
18667,Yoko ISHIYAMA,Female,Purple Hair,"['Femme Fatale', 'Youkai']",['GeGeGe no Kitarou (2018)'],
18668,Chiaki,Male,,"['Adult', 'Glasses']","['Kaihatsu BL', 'Ore no Kirai na Tsugaisama']",
18669,Gonpei,Male,Purple Hair,['Ponytail'],['We Rent Tsukumogami'],
18670,Wan Sui's Mother,Female,Blonde Hair,"['Sunglasses', 'Wealthy']",['Ani ni Tsukeru Kusuri wa Nai! 2'],
18671,Shuuto MATSUO,Male,,"['Blinding Bangs', 'Mischievous', 'Omegaverse Alpha', 'Twin']",['Welcome Home'],
18672,Erik's Son,Male,Brown Hair,"['Blinding Bangs', 'Nobility']",['Record of Grancrest War'],
18673,Shouto TANINAKA,Male,Brown Hair,['Tada Never Falls in Love'],,
18674,William KIPPARD,Male,Blonde Hair,"['Adult', 'Cruel', 'Facial Hair', 'Politician']",['Banana Fish'],['Banana Fish']
18675,Momoka YAMABUKI,Female,Red Hair,['Scientist'],['Island'],
18676,Narrator,Ulysses: Jeanne d'Arc and the Alchemist Knight,,,,
18677,Thomas MALORY,Female,Blonde Hair,"['Archer', 'Glasses', 'Hat', 'Historical Figure', 'Pigtails']","[""Ulysses: Jeanne d'Arc and the Alchemist Knight""]","[""Ulysses: Jeanne d'Arc and the Alchemist Knight (Light Novel)""]"
18678,Jamo,Male,Brown Hair,"['Adult', 'Facial Hair', 'Hat', 'Verbal Tic']",['Merc StoriA: The Apathetic Boy and the Girl in a Bottle'],
18679,Marie,Female,Grey Hair,"['Gangster', 'Gunslinger']",['Erotic Fairy Tales: Red Riding Hood'],
18680,Shiori,Female,Blonde Hair,"['Dark-skinned', 'Hair Ribbons', 'Magic User']",['Negima! Magister Negi Magi'],
18681,Kengo DOJUN,Male,Pink Hair,"['Battle Gamer', 'Scarf', 'Sunglasses']",['Yu-Gi-Oh! VRAINS'],
18682,Shiki SATOU,Male,Black Hair,"['Healing Powers', 'Magic User', 'Person in a Strange World', 'Pervert']","['Isekai no Meikyuu Toshi de Chiyu Mahoutsukai Yattemasu', 'Isekai no Meikyuu Toshi de Chiyu Mahoutsukai Yattemasu (Light Novel)']",
18683,Okiku,Female,Blue Hair,['Ghost'],['We Rent Tsukumogami'],
18684,Bright Sharon ARI,Female,Blonde Hair,['Tower of God - Part 2'],,
18685,Maximillian VON BECKERATH BARRE PHANTESMA,Male,,"['Adult', 'Crown', 'Royalty']","['Isekai de ""Kuro no Iyashite"" tte Yobarete Imasu (Light Novel)', 'The Black Healer']",
18686,Soldier No.4,Male,Black Hair,['Adult'],['Nichijou: My Ordinary Life'],
18687,Vaito,Male,,"['Analytical', 'Magic User', 'Military', 'Werewolf']","['Der Werwolf: The Annals of Veight', 'Der Werwolf: The Annals of Veight (Light Novel)', 'Der Werwolf: The Annals of Veight - Origin']",
18688,Mugensai,Male,Grey Hair,"['Adult', 'Bandages', 'Masks', 'Ruthless', 'Sword Fighter', 'Time Traveler']","['Bakumatsu', 'Bakumatsu: Crisis']",
18689,Soldier No. 1,Male,Black Hair,['Hat'],['Nichijou: My Ordinary Life'],
18690,Soldier No. 15,Male,Black Hair,"['Dark-skinned', 'Hat']",['Nichijou: My Ordinary Life'],
18691,Rackdall PERSIA,Female,,"['Hat', 'Nobility', 'Tsundere']",['Boarding School Juliet'],
18692,Kougi KOMAI,Male,,"['Sister Complex', 'Snaggletooth']",['Boarding School Juliet'],
18693,Mamba,Female,Orange Hair,"['Circlet', 'Demon', 'Pointy Ears', 'Prehensile Hair', 'Shapeshifter', 'Teleportation Powers']","[""Dragon Ball GT: A Hero's Legacy""]",
18694,Tengu,Tengu,,['Nichijou: My Ordinary Life'],['Helvetica Standard'],
18695,Father,Male,Grey Hair,['Adult'],['Nichijou: My Ordinary Life'],
18696,Itako,Female,Grey Hair,['Elderly'],['Nichijou: My Ordinary Life'],
18697,Soldier Captain,Male,Black Hair,['Adult'],['Nichijou: My Ordinary Life'],
18698,Ayumi KOGA,Female,,"['Braids', 'Glasses', 'Magic User', 'Pigtails', 'Staff Wielder']","['Ultimate Antihero', 'Ultimate Antihero (Light Novel)']",
18699,Yamada,Male,Brown Hair,"['Glasses', 'Hair Antenna', 'Teenager']","['40meterP: Do Re Mi Fa Rondo', '40meterP: Heartbreak Headline']",
18700,Tanaka,Female,Brown Hair,['Teenager'],"['40meterP: Do Re Mi Fa Rondo', '40meterP: Heartbreak Headline']",
18701,Death Lady,Female,,['Tower of God - Part 2'],,
18702,Chi LUANTI,Male,Orange Hair,"['Epic Eyebrows', 'Facial Hair', 'Hair Antenna', 'Muscular', 'Piercings', 'Ponytail', 'Tattoo']",['Xuan Yuan Sword Luminary'],
18703,Ah-Young's Manager,Female,Black Hair,"['Adult', 'Glasses']",['Deceptions'],
18704,Masamune,Female,Black Hair,['Nurse'],['Phantom of Kill'],
18705,Zero,Animal,Dog,"[""Tim Burton's The Nightmare Before Christmas"", ""Tim Burton's The Nightmare Before Christmas: Zero's Journey""]",,
18706,Iren DOUGLAS,Male,White Hair,['Werewolf'],['Distancia: The Untouchable One'],
18707,Zack DOUGLAS,Male,Red Hair,"['Hot-Headed', 'Tsundere', 'Werewolf']",['Distancia: The Untouchable One'],
18708,Lance DOUGLAS,Male,Blonde Hair,"['Shapeshifter', 'Twin', 'Werewolf']",['Distancia: The Untouchable One'],
18709,Miu MUNAKATA,Female,,"['Headband', 'High School Student', 'Teenager']","['Jinrou Game: Beast Side', 'Jinrou Game: Beast Side (Light Novel)']",
18710,Makoto SAEKI,Female,,"['Bully', 'Cruel', 'High School Student', 'Manipulative', 'Teenager']","['Jinrou Game: Beast Side', 'Jinrou Game: Beast Side (Light Novel)']",
18711,Gloria,Female,Blonde Hair,"['Circlet', 'Magic User', 'Pigtails', 'Rosy Cheeks']",['Elsword: El-ui Yeoin'],
18712,Lula,Female,Brown Hair,"['Hair Buns', 'Teenager']","['Sono Mono. Nochi ni... (Light Novel)', 'Sono Mono. Nochi ni... (Shinichirou NARIIE)']",
18713,Alice KOJIMA,Female,Brown Hair,"['Athlete', 'High School Student', 'Teenager']",['Imawa no Michi no Alice'],
18714,Arlock,Male,Grey Hair,"['Hat', 'Masks', 'Staff Wielder']",['Fairy Tail: Final Season'],['Fairy Tail']
18715,Leria,Female,,"['Glasses', 'Guild Master', 'Magic User', 'Mole', 'Whip Wielder']","['Sono Mono. Nochi ni... (Light Novel)', 'Sono Mono. Nochi ni... (Shinichirou NARIIE)']",
18716,Monjirou,Male,,"['Gay', 'LGBT+', 'Seme', 'Wealthy']",['Osananajimi wa Boku no Hero!'],
18717,Tia,Female,,['Exotic Eyes'],"['Summoned to Another World... Again?!', 'Summoned to Another World... Again?! (Light Novel)']",
18718,Yuusake TEGOMA,Male,,['Detective'],['Dead Tube'],
18719,Minami AGARI,Female,,['Hat'],['Dead Tube'],
18720,DX48,Female,,"['Abnormally Tall', 'Overweight', 'Teenager']",['Dead Tube'],
18721,Gesakama OTOME,Female,Blonde Hair,"['Sharp Teeth', 'Teenager']",['Dead Tube'],
18722,Yomiko the Ender,Female,Pink Hair,"['Animal Ears', 'Artificial Intelligence (AI)', 'Tail']",['Dead Tube'],
18723,Melvina,Female,,['Doctor'],"[""Melvina's Therapy""]",
18724,Mo Ziyuan,Male,Black Hair,"['Big Ego', 'Big Nose', 'Buddha Ears', 'Bully', 'Face Markings', 'Hat', 'Overweight', 'Selfish']",['Mo Dao Zu Shi'],"['Grandmaster of Demonic Cultivation: Mo Dao Zu Shi (Novel)', 'The Master of Diabolism']"
18725,William,Male,,['Smoker'],['Remnant: Kemonohito Omegaverse'],
18726,Rin JOUNOUCHI,Female,Brown Hair,['Sickly'],['Angelic Layer'],
18727,Ise,Male,Brown Hair,"['Adult', 'Animal Ears', 'Doctor', 'Omegaverse Alpha', 'Seme', 'Wolf']",['Omega Haruki'],
18728,Alicia,Female,Blue Hair,"['Airhead', 'Big Eater', 'Hat', 'Magic User', 'Priest']",['Alicia’s Diet Quest'],
18729,Kio FUTAMI,Male,Multicolored Hair,"['Bisexual', 'LGBT+', 'Piercings', 'University Student']",['Yarisugi Party Night'],
18730,Taichi FUKAGAWA,Male,Black Hair,"['Bisexual', 'LGBT+', 'Mole', 'University Student']",['Yarisugi Party Night'],
18731,Aiko GENTAKU,Female,Black Hair,"['Overweight', 'Ruthless', 'Scarf', 'Tattoo']",['Psycho-Pass SS: Case. 1 - Crime and Punishment'],['Psycho-Pass SS: Case. 1 - Tsumi to Bachi']
18732,Itsuki OUTOMO,Male,Brown Hair,"['Adult', 'Artificial Limb', 'Military']",['Psycho-Pass SS: Case. 2 - First Guardian'],['Psycho-Pass SS: Case. 2 - First Guardian']
18733,Guillermo GARCIA,Male,,"['Adult', 'Bald', 'Glasses', 'Knife Fighter', 'Mercenary', 'Scar', 'Smoker']","[""Psycho-Pass SS: Case. 3 - Vengeance's Horizon""]",['Psycho-Pass SS: Case. 3 - Onshuu no Kanata ni']
18734,Fraw,Male,White Hair,"['Agent of the Afterlife', 'Angel', 'Wings']",['Asterisk'],
18735,Zef,Male,Multicolored Hair,"['Demon', 'Demon King', 'Facial Hair', 'Horns', 'Royalty']","['Tsuki ga Michibiku Isekai Douchuu (Light Novel)', 'Tsukimichi: Moonlit Fantasy']",
18736,Hajime TSUKUMO,Male,Brown Hair,"['Adult', 'Martial Artist']",['Hanger'],
18737,Tarou TORAMARU,Hatsu Haru,,,,
18738,Matasaburo,Male,Black Hair,"['Closed Eyes', 'Hair Buns', 'Sword Fighter']",['Afro Samurai'],
18739,Yutaku FUJISHIMA,Female,Brown Hair,"['High School Student', 'Teenager']",['Momo: The Girl God of Death'],['Ballad of a Shinigami (Light Novel)']
18740,Sachi KATSUMATA,Female,,['Kangoku Jikken'],,
18741,Canon DAIBA,God Eater,God Eater Rezo Nantoka Gekijou,,,
18742,Eijirou SAKAKI,Male,Grey Hair,"['Adult', 'Team Coach']","['Ace of the Diamond: Act II', 'Ace of the Diamond: Second Season']","['Ace of the Diamond', 'Daiya no A: Act II']"
18743,Ruka HARUKA,Female,Blue Hair,['Idol'],['Aikatsu Stars! Hoshi no Tsubasa'],
18744,Asuka's Grandmother,Female,Grey Hair,"['Closed Eyes', 'Elderly', 'Glasses', 'Ponytail']",['The Girl in Twilight'],
18745,Xiang LI,Female,Brown Hair,['Magic User'],['Xuan Yuan Sword Luminary'],
18746,Endymion,Male,Black Hair,"['Adult', 'School Principal', 'Sword Fighter', 'Teacher']",['Anz'],
18747,Loy,Male,Red Hair,"['Bandages', 'Gloves', 'Goggles']",['Million Arthur'],
18748,Genjirou's Brother,Male,Black Hair,"['Buzz Cut', 'Epic Eyebrows', 'Facial Hair', 'Hunter']",['Golden Kamuy Season 2'],['Golden Kamuy']
