,Names,Gender,Hair_Color,Tags,Anime,Manga
25854,Shock JOCK,Male,Brown Hair,"['Doctor', 'Military']",['Starship Troopers: Invasion'],
25855,Mech,Male,Black Hair,"['Explosives Expert', 'Military']",['Starship Troopers: Invasion'],
25856,Chase,Male,Black Hair,['Military'],['Starship Troopers: Invasion'],
25857,Crysoch,Starship Troopers: Invasion,,,,
25858,Gunffoder,Male,Black Hair,['Military'],['Starship Troopers: Invasion'],
25859,Richard RIVERFIELD,Male,White Hair,"['Hat', 'Military']",['Starship Troopers: Invasion'],
25860,Kanno,Shura no Toki: Age of Chaos,,,,
25861,Oryou,Shura no Toki: Age of Chaos,,,,
25862,Sasuke,Shura no Toki: Age of Chaos,,,,
25863,Sanae,Shura no Toki: Age of Chaos,,,,
25864,Inuki,Male,Grey Hair,"['Gambler', 'Gangster', 'Ruthless']",['Redline'],
25865,Emilio RICO,Male,Black Hair,['Facial Hair'],['Starship Troopers'],
25866,Thomas,Patalliro!,,,,
25867,Greg PATTERSON,Male,,['Starship Troopers'],,
25868,Plasma X,Robot,,['Patalliro!'],,
25869,Yvette DELADRIER,Female,,['Military'],['Starship Troopers'],
25870,Purara,Pink Hair,,['Patalliro!'],['Patalliro!'],
25871,Claire,Female,,['Starship Troopers'],,
25872,Bud,Male,,['Starship Troopers'],,
25873,Pat LEIVY,Male,,['Starship Troopers'],,
25874,Ian FRANKEL,Male,,['Military'],['Starship Troopers'],
25875,Muranishi,Male,Brown Hair,"['Adult', 'Company President', 'Glasses']",['Kirarin Revolution'],['Kirarin Revolution']
25876,Maria RICO,Female,,['Starship Troopers'],,
25877,Theodore C. HENDRICK,Male,,['Starship Troopers'],,
25878,Chris,Male,,['Starship Troopers'],,
25879,TanTan,Brown Hair,,"['Animal', 'Dog']",['Kirarin Revolution'],
25880,Mary,Female,,['Starship Troopers'],,
25881,Jada,Patalliro!,,,,
25882,Skunky,Multicolored Hair,,['Patalliro!'],,
25883,Miku MIYAMA,Female,Green Hair,['Pigtails'],['Zettai Shounen'],
25884,Asako TOUDOU,Female,Brown Hair,['Hair Ribbons'],['Zettai Shounen'],
25885,Ryousuke SAKAKURA,Male,Red Hair,['Hat'],['Zettai Shounen'],
25886,Takuma KABURAKI,Male,Blue Hair,['Zettai Shounen'],,
25887,Brownie,Multicolored Hair,,"['Jewelpet', 'Jewelpet Kira Deco!', 'Jewelpet Sunshine', 'Jewelpet Twinkle']",,
25888,Keigo TATEWAKI,Male,Blonde Hair,['Jewelpet'],,
25889,Mint,Female,Blonde Hair,['Jewelpet'],,
25890,Lillian,Female,Black Hair,['Hair Ribbons'],['Jewelpet'],
25891,Judy,Female,Blonde Hair,['Jewelpet Twinkle'],,
25892,Avenue,Pink Hair,,"['Jewelpet Kira Deco!', 'Jewelpet Twinkle']",,
25893,Tomoe,Jewelpet Twinkle,,,,
25894,Monica SAKURA,Female,Blonde Hair,['Student Council'],['Jewelpet Twinkle'],
25895,Amelie,Female,Grey Hair,"['Jewelpet Happiness', 'Jewelpet Kira Deco!', 'Jewelpet Sunshine', 'Jewelpet Twinkle']",,
25896,Moldavite,Male,White Hair,"['Facial Hair', 'Hat', 'Pointy Ears', 'Sunglasses']",['Jewelpet Twinkle'],
25897,Tata,Male,,"['Jewelpet', 'Jewelpet Happiness', 'Jewelpet Kira Deco!', 'Jewelpet Sunshine', 'Jewelpet Twinkle']",,
25898,Kaiya,Female,,"['Jewelpet', 'Jewelpet Happiness', 'Jewelpet Sunshine', 'Jewelpet Twinkle']",,
25899,Charlotte,Female,,"['Jewelpet Happiness', 'Jewelpet Kira Deco!', 'Jewelpet Movie: Sweets Dance Princess', 'Jewelpet Sunshine', 'Jewelpet Twinkle']",,
25900,Halite,Female,Black Hair,"['Glasses', 'Teacher']",['Jewelpet Twinkle'],
25901,Ekanite,Female,,['Jewelpet Twinkle'],,
25902,Ryl,Jewelpet,Jewelpet Kira Deco!,,,
25903,Fealina,Jewelpet Twinkle,,,,
25904,Celine,Female,Blonde Hair,['Adult'],['Jewelpet Twinkle'],
25905,Nix,Male,,"['Jewelpet', 'Jewelpet Sunshine', 'Jewelpet Twinkle']",,
25906,Ametrine,Jewelpet Twinkle,,,,
25907,Trystine,Jewelpet Twinkle,,,,
25908,President,Male,Black Hair,"['Balding', 'Closed Eyes', 'Company President', 'Facial Hair', 'Glasses', 'Overweight']","['Animation Runner Kuromi', 'Animation Runner Kuromi 2']",
25909,Masato OPPAMA,Male,Black Hair,"['Facial Hair', 'Glasses', 'Overweight']","['Animation Runner Kuromi', 'Animation Runner Kuromi 2']",
25910,Catherine,Female,,"['Super Doll Licca-chan', 'Super Doll Licca-chan: Licca-chan Zettai Zetsumei! Doll Knights no Kiseki']",,
25911,Chiaki,Super Doll Licca-chan,,,,
25912,Rui MAKIYAMA,Super Doll Licca-chan,,,,
25913,Dr. Scarecrow,Super Doll Licca-chan,,,,
25914,Orie KAYAMA,Super Doll Licca-chan,Super Doll Licca-chan: Licca-chan Zettai Zetsumei! Doll Knights no Kiseki,,,
25915,Yae,Super Doll Licca-chan,Super Doll Licca-chan: Licca-chan Zettai Zetsumei! Doll Knights no Kiseki,,,
25916,Dr. Snoozabit,Male,Black Hair,"['Adult', 'Big Nose', 'Doctor', 'Hat', 'Heavy Drinker', 'Single Parent', 'Sleepyhead', 'Smoker', 'Tiny Person']","[""The Littl' Bits""]",
25917,Mrs. Grumpabit,Female,Brown Hair,"['Adult', 'Hat', 'Pigtails', 'Tiny Person']","[""The Littl' Bits""]",
25918,Scarybit,Female,Grey Hair,"['Big Nose', 'Elderly', 'Hat', 'Mole', 'Psychic Powers', 'Staff Wielder', 'Tiny Person']","[""The Littl' Bits""]",
25919,Teenybit,Female,Brown Hair,"['Child', 'Hat', 'Pigtails', 'Tiny Person']","[""The Littl' Bits""]",
25920,Snuffly,Male,Brown Hair,['Animal'],"[""The Littl' Bits""]",
25921,Yumi,Female,,['Child'],['Twin Star Exorcists'],
25922,Yumi's Father,Male,Multicolored Hair,"['Adult', 'Glasses']",['Twin Star Exorcists'],
25923,Yumi's Mother,Female,,['Adult'],['Twin Star Exorcists'],
25924,Suziebit,Female,Black Hair,"['Child', 'Hat', 'Tiny Person']","[""The Littl' Bits""]",
25925,Nonki HAYAMA,Male,Blonde Hair,"['Artist', 'Dark-skinned', 'Ponytail']","['Animation Runner Kuromi', 'Animation Runner Kuromi 2']",
25926,Nagaoka,Male,Brown Hair,"['Glasses', 'Teacher']",['Aikatsu! 3'],
25927,Vocal Coach,Female,Grey Hair,['Teacher'],['Aikatsu! 3'],
25928,Hakuho,Male,Black Hair,"['Athlete', 'Sumo Wrestler', 'Topknot']",['Aa Harimanada'],
25929,Okami-san,Female,Black Hair,['Aa Harimanada'],['Aa Harimanada'],
25930,Raikou,Male,,"['Bald', 'Glasses']",['Aa Harimanada'],['Aa Harimanada']
25931,Atagoyama,Male,White Hair,['Aa Harimanada'],['Aa Harimanada'],
25932,Pippo,Male,,"['Animal', 'Bird', 'Pigeon']",['The Enchanted Journey'],
25933,Usada's Mother,Female,Red Hair,['Di Gi Charat'],,
25934,Shijimi Clam Ghost,Animal,Ghost,['Di Gi Charat'],,
25935,Snail Ghost,Animal,Ghost,['Di Gi Charat'],,
25936,Shouko AIZAWA,Female,Blonde Hair,['Jewelpet Sunshine'],,
25937,Masago KURODA,Male,Brown Hair,['Jewelpet Sunshine'],,
25938,Kaede KIKUCHI,Female,Brown Hair,['Pigtails'],['Jewelpet Sunshine'],
25939,Topaz,Female,Multicolored Hair,"['Jewelpet', 'Jewelpet Kira Deco!', 'Jewelpet Sunshine']",,
25940,Yuku,Male,Multicolored Hair,"['Jewelpet', 'Jewelpet Happiness', 'Jewelpet Sunshine', 'Jewelpet Twinkle']",,
25941,Jill KONIA,Female,Blonde Hair,"['Choker', 'Teacher']",['Jewelpet Sunshine'],
25942,Midori AKAGI,Male,Green Hair,['Jewelpet Kira Deco!'],,
25943,Melorina,Jewelpet Kira Deco!,Jewelpet Movie: Sweets Dance Princess,,,
25944,Chocola,Female,Brown Hair,"['Jewelpet Kira Deco!', 'Jewelpet Movie: Sweets Dance Princess', 'Jewelpet Sunshine']",,
25945,Macaronia,Jewelpet Kira Deco!,Jewelpet Movie: Sweets Dance Princess,,,
25946,DonaDona,Multicolored Hair,,['Rosy Cheeks'],"['Jewelpet Kira Deco!', 'Jewelpet Movie: Sweets Dance Princess']",
25947,Mauni,Female,Black Hair,['Rosy Cheeks'],['Horus: Prince of the Sun'],
25948,Piria,Horus: Prince of the Sun,,,,
25949,Toto,White Hair,,"['Bird', 'Owl', 'Wings']",['Horus: Prince of the Sun'],
25950,Moug,Horus: Prince of the Sun,,,,
25951,Chaharu,Female,Blonde Hair,['Horus: Prince of the Sun'],,
25952,Sakuya KAMON,Male,Brown Hair,['Juusoukikou Dancougar Nova'],,
25953,Eida ROSSA,Female,Blonde Hair,['Idol'],['Juusoukikou Dancougar Nova'],
25954,Misaki KAGURA,Female,Black Hair,['Steel Angel Kurumi 2'],,
25955,Hachibei,Female,,"['Animal', 'Dog']",['Ouran High School Host Club'],
25956,Yuuichi OOTORI,Male,,"['Glasses', 'Wealthy']",['Ouran High School Host Club'],
25957,Undis,Female,Blonde Hair,"['Adult', 'Big Nose', 'Ponytail']","[""Ronja, the Robber's Daughter""]",
25958,Yukari SATOU,Female,Brown Hair,"['Parody Character', 'Politician']",['Mudazumo Naki Kaikaku'],['Mudazumo Naki Kaikaku']
25959,Taizo SUGIMURA,Male,Black Hair,"['Historical Figure', 'Parody Character']",['Mudazumo Naki Kaikaku'],['Mudazumo Naki Kaikaku']
25960,Miyuki HATOYAMA,Female,Black Hair,"['Historical Figure', 'Parody Character']",['Mudazumo Naki Kaikaku'],
25961,Takeshi HARA,Ganbare! Kickers,Ganbare! Kickers: Bokutachi no Densetsu,,,
25962,Ayumi DAICHI,Female,,['Ganbare! Kickers'],,
25963,Kiyoshi HARA,Ganbare! Kickers,,,,
25964,Manabu NOGUCHI,Ganbare! Kickers,,,,
25965,Naoto HAMAMOTO,Ganbare! Kickers,,,,
25966,Shinsuke KOGA,Ganbare! Kickers,,,,
25967,Hideo OBATA,Ganbare! Kickers,,,,
25968,Akina UESUGI,Female,Brown Hair,['Ganbare! Kickers'],,
25969,Slyger,Male,,['Robot'],['Tenkai Knights'],
25970,Demon King Osekkai,Male,,"['Demon', 'Demon King', 'Face Markings', 'Piercings', 'Pointy Ears', 'Royalty', 'Sharp Teeth']",['Heroes of Fury'],
25971,Blades,Robot,,['Transformers: Scramble City'],,
25972,First Aid,Robot,,['Transformers: Scramble City'],,
25973,Groove,Robot,,['Transformers: Scramble City'],,
25974,Hot Spot,Transformers: Scramble City,,,,
25975,Blast Off,Robot,,['Transformers: Scramble City'],,
25976,Carly,Female,Blonde Hair,"['Transformers: Scramble City', 'Transformers: The Headmasters']",,
25977,Chip CHASE,Male,Blonde Hair,['Transformers: Scramble City'],,
25978,Fortress Maximus,Robot,,['Transformers: The Headmasters'],,
25979,Chromedome,Robot,,['Transformers: The Headmasters'],,
25980,Hardhead,Male,,['Robot'],"['Chou Seimeitai Transformers: Beast Wars Neo', 'Transformers: The Headmasters']",
25981,Highbrow,Robot,,['Transformers: The Headmasters'],,
25982,Pointblank,Robot,,['Transformers: The Headmasters'],,
25983,Crosshairs,Robot,,['Transformers: The Headmasters'],,
25984,Sureshot,Robot,,['Transformers: The Headmasters'],,
25985,Cloudraker,Robot,,['Transformers: The Headmasters'],,
25986,Fastlane,Robot,,['Transformers: The Headmasters'],,
25987,Grotusque,Robot,,['Transformers: The Headmasters'],,
25988,Defensor,Robot,,['Transformers: The Headmasters'],,
25989,Computron,Robot,,['Transformers: The Headmasters'],,
25990,Punch,Robot,,['Transformers: The Headmasters'],,
25991,Skullcruncher,Robot,,['Transformers: The Headmasters'],,
25992,Weirdwolf,Robot,,['Transformers: The Headmasters'],,
25993,Apeface,Robot,,['Transformers: The Headmasters'],,
25994,Snapdragon,Robot,,['Transformers: The Headmasters'],,
25995,Slugslinger,Robot,,['Transformers: The Headmasters'],,
25996,Misfire,Robot,,['Transformers: The Headmasters'],,
25997,Triggerhappy,Robot,,['Transformers: The Headmasters'],,
25998,Aimless,Robot,,['Transformers: The Headmasters'],,
25999,Pounce,Robot,,['Transformers: The Headmasters'],,
26000,Wingspan,Robot,,['Transformers: The Headmasters'],,
26001,Battletrap,Robot,,['Transformers: The Headmasters'],,
26002,Flywheels,Robot,,['Transformers: The Headmasters'],,
26003,Abominus,Robot,,"['Transformers: The Headmasters', 'Transformers: Zone']",,
26004,Menasor,Robot,,"['Transformers: The Headmasters', 'Transformers: Zone']",,
26005,Bruticus,Robot,,['Transformers: The Headmasters'],,
26006,Daniel WITWICKY,Male,Brown Hair,"['Transformers: The Headmasters', 'Transformers: The Movie']",,
26007,Lightfoot,Transformers: Super-God Masterforce,Transformers: Zone,,,
26008,Ranger,Transformers: Super-God Masterforce,Transformers: Zone,,,
26009,Diver,Male,,['Robot'],"['Beast Wars II Chou Seimeitai Transformers', 'Beast Wars II Chou Seimeitai Transformers Movie', 'Transformers: Super-God Masterforce']",
26010,Cab,Transformers: Super-God Masterforce,,,,
26011,Minerva,Transformers: Super-God Masterforce,Transformers: Victory,,,
26012,Giga,Transformers: Super-God Masterforce,,,,
26013,Mega,Male,,['Robot'],['Transformers: Super-God Masterforce'],
26014,Francine BURNIER,Female,,['Adult'],['Alps Stories: My Annette'],
26015,Christine,Alps Stories: My Annette,,,,
26016,Jean,Alps Stories: My Annette,,,,
26017,Johann,Alps Stories: My Annette,,,,
26018,Marie,Female,,['Alps Stories: My Annette'],,
26019,Marianne,Alps Stories: My Annette,,,,
26020,Morelle,Alps Stories: My Annette,,,,
26021,Priest,Priest,,['Alps Stories: My Annette'],,
26022,Purinki,Rosy Cheeks,,"['Jewelpet Kira Deco!', 'Jewelpet Movie: Sweets Dance Princess']",,
26023,Izumi TAIRA,Male,Brown Hair,['Jewelpet Happiness'],,
26024,Azusa,Jewelpet Happiness,,,,
26025,Apel YAMADA,Jewelpet Happiness,,,,
26026,Yanma,Jewelpet Happiness,,,,
26027,Sachi HAKAMADA,Jewelpet Happiness,,,,
26028,Elena,Lady Jewelpet,,,,
26029,Johannes KLEIMAN,Male,Brown Hair,"['Adult', 'Glasses', 'Historical Figure']",['Anne no Nikki'],
26030,Albert DUSSELL,Male,Black Hair,"['Adult', 'Doctor', 'Historical Figure', 'Homeless']","['Anne no Nikki', 'Anne no Nikki: Anne Frank Monogatari']",
26031,Baron,Animal Treasure Island,,,,
26032,Kankan,Animal Treasure Island,,,,
26033,Star Saber,Male,,['Robot'],"['Transformers: Robot Masters', 'Transformers: Victory', 'Transformers: Zone']",
26034,Galaxy Shuttle,Transformers: Victory,Transformers: Zone,,,
26035,Greatshot,Transformers: Victory,,,,
26036,Drillhorn,Transformers: Victory,,,,
26037,Killbison,Transformers: Victory,,,,
26038,Mrs. Minakaze,Transformers: Victory,,,,
26039,Sister Mable,Female,,['Transformers: Victory'],,
26040,Sefuru,Male,Blonde Hair,['Half-Breed'],"['Haruka: Beyond the Stream of Time – A Tale of the Eight Guardians', 'Harukanaru Toki no Naka de ~Ajisai Yumegatari~', 'Harukanaru Toki no Naka de: Character Endings', 'Harukanaru Toki no Naka de ~Hachiyou Shou~ OVA']",['Haruka: Beyond the Stream of Time']
26041,Ran,Female,Black Hair,"['Haruka: Beyond the Stream of Time – A Tale of the Eight Guardians', 'Harukanaru Toki no Naka de ~Ajisai Yumegatari~', 'Harukanaru Toki no Naka de: Character Endings', 'Harukanaru Toki no Naka de ~Hachiyou Shou~ OVA']",,
26042,Minamoto no Sanehisa,Male,Black Hair,"['Haruka: Beyond the Stream of Time – A Tale of the Eight Guardians', 'Harukanaru Toki no Naka de: Character Endings']",['Haruka: Beyond the Stream of Time'],
26043,Dai Atlas,Male,,['Robot'],['Transformers: Zone'],
26044,Sonic Bomber,Male,,['Robot'],['Transformers: Zone'],
26045,Overlord,Robot,,['Transformers: Zone'],,
26046,Shinji MIZUKAWA,Male,Black Hair,"['Glasses', 'Teenager']",['First Love Suicide Pact'],
26047,Tasmania Kid,Robot,,"['Beast Wars II Chou Seimeitai Transformers', 'Beast Wars II Chou Seimeitai Transformers Movie']",,
26048,Apache,Male,,['Robot'],"['Beast Wars II Chou Seimeitai Transformers', 'Beast Wars II Chou Seimeitai Transformers Movie']",
26049,Santon,Male,,['Robot'],"['Beast Wars II Chou Seimeitai Transformers', 'Beast Wars II Chou Seimeitai Transformers Movie']",
26050,Drill Nuts,Male,,['Robot'],"['Beast Wars II Chou Seimeitai Transformers', 'Beast Wars II Chou Seimeitai Transformers Movie']",
26051,Powerhug,Male,,['Robot'],"['Beast Wars II Chou Seimeitai Transformers', 'Beast Wars II Chou Seimeitai Transformers Movie']",
26052,BB,Male,,['Robot'],"['Beast Wars II Chou Seimeitai Transformers', 'Beast Wars II Chou Seimeitai Transformers Movie']",
26053,Kouta IKEDA,Male,,"['Child', 'Elementary School Student']",['Usotsuki Mi-kun to Kowareta Ma-chan: Totteoki no Uso'],
26054,Baron Blood,Male,,['Marvel Disk Wars: The Avengers'],,
26055,Carol DODGSON,Female,Magenta Hair,"['Actor', 'Masks', 'Pigtails']",['Tantei Opera Milky Holmes TD'],
26056,NAVI,Beast Wars II Chou Seimeitai Transformers,Chou Seimeitai Transformers: Beast Wars Neo,,,
26057,Kurami,Hacka Doll,,,,
26058,Big Convoy,Male,,['Robot'],['Chou Seimeitai Transformers: Beast Wars Neo'],
26059,Break,Male,,['Robot'],['Chou Seimeitai Transformers: Beast Wars Neo'],
26060,Mach Kick,Male,,['Robot'],['Chou Seimeitai Transformers: Beast Wars Neo'],
26061,Rockbuster,Male,,['Robot'],['Chou Seimeitai Transformers: Beast Wars Neo'],
26062,Randy,Male,,['Robot'],['Chou Seimeitai Transformers: Beast Wars Neo'],
26063,Maggie,A Little Princess Sara,,,,
26064,Anne,A Little Princess Sara,,,,
26065,Teddy,A Little Princess Sara,,,,
26066,Lavinia's Father,Male,,['A Little Princess Sara'],,
26067,Marguerite,A Little Princess Sara,,,,
26068,Susan,A Little Princess Sara,,,,
26069,Mangin,A Little Princess Sara,,,,
26070,Jim,Male,,['A Little Princess Sara'],,
26071,Marsha,A Little Princess Sara,,,,
26072,Mr. Carmichael,Male,,['A Little Princess Sara'],,
26073,Mike MCFIELD,Male,Blonde Hair,['Overweight'],['Legendz: Yomigaeru Ryuuou Densetsu'],
26074,J1,Male,,"['Hat', 'Sunglasses']",['Legendz: Yomigaeru Ryuuou Densetsu'],
26075,J2,Male,,"['Hat', 'Sunglasses']",['Legendz: Yomigaeru Ryuuou Densetsu'],
26076,Bigfoot,Legendz: Yomigaeru Ryuuou Densetsu,,,,
26077,Dandy Crocodile,Legendz: Yomigaeru Ryuuou Densetsu,,,,
26078,Garion,Legendz: Yomigaeru Ryuuou Densetsu,,,,
26079,Lion,Legendz: Yomigaeru Ryuuou Densetsu,,,,
26080,Gurido,Legendz: Yomigaeru Ryuuou Densetsu,,,,
26081,Emilio,Male,Blue Hair,['Red Garden'],,
26082,Jeremy Charles FERHLAN,Male,Grey Hair,['Red Garden'],['Red Garden'],
26083,Neil KASDAN,Male,Black Hair,['Police'],"['Dead Girls', 'Red Garden']",['Red Garden']
26084,Claude STEINER,Male,Grey Hair,['Police'],"['Dead Girls', 'Red Garden']",['Red Garden']
26085,Lise Harriette MEYER,Female,,['Red Garden'],['Red Garden'],
26086,Kate's Mother,Female,,['Red Garden'],,
26087,Amanda,Female,Brown Hair,"['High School Student', 'Teenager']",['Red Garden'],
26088,Rose's Mother,Female,,['Red Garden'],,
26089,Claire's Father,Male,,['Red Garden'],,
26090,Hanako,Female,Brown Hair,"['Ghost', 'Headband']",['Haunted Junction'],
26091,Hiroto ASANAGA,Male,Grey Hair,"['Assassin', 'Gunslinger']",['Neuro: Supernatural Detective'],
26092,Kuniharu SAOTOME,Male,Black Hair,"['Gangster', 'Scar']",['Neuro: Supernatural Detective'],['Majin Tantei Nougami Neuro']
26093,Sakura TSUYUKI,Female,Black Hair,['Neuro: Supernatural Detective'],,
26094,Shimojo,Female,Brown Hair,"['Adult', 'Glasses', 'Hair Antenna', 'Maid', 'Ponytail']",['Tantei Opera Milky Holmes TD'],
26095,Kuriyama,Male,Black Hair,['Glasses'],['Neuro: Supernatural Detective'],
26096,Rina UCHIDA,Female,Black Hair,"['Glasses', 'Part Time Employee', 'Pigtails']",['Pretty Rhythm: Rainbow Live'],
26097,Ai JOUZENJI,Female,Brown Hair,['Pigtails'],['Pretty Rhythm: Rainbow Live'],
26098,Sakuma,Bokurano,,,,
26099,Sasami,Adult,,['Bokurano'],['Bokurano: Ours'],
26100,Takami's Mother,Female,,['Bokurano'],['Bokurano: Ours'],
26101,Kirie's Mother,Female,,['Bokurano'],['Bokurano: Ours'],
26102,Kaori,Bokurano,,,,
26103,Kenji,Bokurano,,,,
26104,Kazuko MOTOYAMA,Female,,['Bokurano'],['Bokurano: Ours'],
26105,Morimoto,Bokurano,,['Bokurano: Ours'],,
26106,Oda,Bokurano,,['Bokurano: Ours'],,
26107,Andrew,Male,Black Hair,"['Adult', 'Butler', 'Opaque Nerd Glasses']",['Tantei Opera Milky Holmes TD'],
26108,Anne GURDY,Female,Purple Hair,"['Hair Antenna', 'Pigtails']",['Tantei Opera Milky Holmes TD'],
26109,Rat Spirit,Male,,"['Masks', 'Youkai']",['Isuca'],
26110,Bunko SHIMOKITA,Male,Brown Hair,"['Ghost', 'Hat']",['Haunted Junction'],
26111,Reiko,Female,Blue Hair,['Ghost'],['Haunted Junction'],
26112,Michiko,Female,Black Hair,['Ghost'],['Haunted Junction'],
26113,Kinka,Male,Green Hair,"['Magic User', 'Teenager']",['Loveless'],['Loveless']
26114,Misaki AOYAGI,Female,Black Hair,['Adult'],['Loveless'],['Loveless']
26115,Gaspard,Male,Black Hair,"['Adult', 'Facial Hair', 'Military', 'Ruthless', 'Traveler']",['The Mysterious Cities of Gold'],
26116,Teke Teke,Male,Purple Hair,['Ghost'],['Haunted Junction'],
26117,Bartender,Male,Blue Hair,"['Bartender', 'Facial Hair', 'Hat']",['Amon Saga'],
26118,Valhiss,Male,,"['Abnormally Tall', 'Cape', 'Masks', 'Royalty', 'Sword Fighter']",['Amon Saga'],
26119,Hoe,Male,Blonde Hair,"['Archer', 'Headband', 'Scantily-clad', 'Tail']",['Amon Saga'],
26120,Tetsujin KINWAN,Male,,"['Bald', 'Breathtaking Beard', 'Epic Eyebrows', 'Facial Hair', 'Ghost', 'Glasses']",['Haunted Junction'],
26121,Kyojin,Male,,"['Ghost', 'Giant']",['Haunted Junction'],
26122,Haruto's Father,Male,Blonde Hair,['Haunted Junction'],,
26123,Abe no Donmei,Male,White Hair,"['Cape', 'Ghost', 'Hat', 'Onmyouji']",['Haunted Junction'],
26124,Emiliana LUCCHINI,Female,Black Hair,['Adult'],['Strike Witches: Operation Victory Arrow'],
26125,Tetiola,Male,Brown Hair,"['Adult', 'Archer', 'Bodyguard', 'Headband', 'Overweight']",['The Mysterious Cities of Gold'],
26126,Papacamayo,Male,White Hair,"['Facial Hair', 'Headband', 'Single Parent']",['The Mysterious Cities of Gold'],
26127,Father Rodriguez,Male,Grey Hair,"['Balding', 'Elderly', 'Priest', 'Sickly']",['The Mysterious Cities of Gold'],
26128,Mayuca,Male,White Hair,"['Balding', 'Headband']",['The Mysterious Cities of Gold'],
26129,Pasha,Male,Grey Hair,"['Elderly', 'Headband']",['The Mysterious Cities of Gold'],
26130,Yupanki,Male,Black Hair,"['Adult', 'Headband', 'Ponytail', 'Warrior']",['The Mysterious Cities of Gold'],
26131,Fernando LAGUERRA,Male,Black Hair,"['Balding', 'Doctor', 'Facial Hair']",['The Mysterious Cities of Gold'],
26132,Pope,Male,,['07-Ghost'],,
26133,Ogi,Male,Grey Hair,"['Adult', 'Manipulative', 'Military']",['07-Ghost'],['07-Ghost']
26134,Shiroki,Male,Grey Hair,"['Adult', 'Military']",['07-Ghost'],['07-Ghost']
26135,Harry NEZU,Male,Grey Hair,"['Cane', 'Facial Hair', 'Hat', 'Monocle']",['Magic Kaito 1412'],
26136,B'T Je t'Aime,Female,,"['Robot', 'Wings']","[""B't X"", ""B't X Neo""]","[""B't X""]"
26137,Misha,Male,Blonde Hair,"[""B't X"", ""B't X Neo""]","[""B't X""]",
26138,Nasha,Female,Blonde Hair,"[""B't X"", ""B't X Neo""]","[""B't X""]",
26139,Kaos,Male,Blonde Hair,"['Bandages', 'Muscular', 'Ponytail']","[""B't X""]","[""B't X""]"
26140,Myslim,Male,Green Hair,"[""B't X""]",,
26141,Iron Monger,Male,,['Power Suit'],['Marvel Disk Wars: The Avengers'],
26142,Lisa Maria STEIN,Female,Blonde Hair,"['Glasses', 'Scientist']","[""B't X"", ""B't X Neo""]",
26143,Marcello,Male,,['Cyborg'],"[""B't X"", ""B't X Neo""]",
26144,Meyna,Female,Blonde Hair,['Cape'],['Minna Atsumare! Falcom Gakuen SC'],
26145,Ernst,Male,Blue Hair,['Wings'],"['Minna Atsumare! Falcom Gakuen', 'Minna Atsumare! Falcom Gakuen SC']",
26146,Gallandou,Male,Brown Hair,"['Masks', 'Muscular']",['Minna Atsumare! Falcom Gakuen SC'],
26147,Shara,Female,Brown Hair,['Minna Atsumare! Falcom Gakuen SC'],,
26148,Vem,B't X,,,,
26149,Leon,Male,,"[""B't X""]",,
26150,Nishin,Male,,"[""B't X""]",,
26151,Rai,Male,,"[""B't X""]",,
26152,Mira,Male,,"[""B't X""]",,
26153,Zaji,B't X,,,,
26154,Death God,Male,,"[""B't X""]",,
26155,Zeus,Male,White Hair,"['Deity', 'Ponytail']","['Saint Beast: Ikusen no Hiru to Yoru Hen', 'Saint Beast: Kouin Jojishi Tenshitan']",
26156,Shiranui,Male,Turquoise Hair,['Traveler'],['Shiranui Kitanroku'],
26157,Ai-chan,Female,Brown Hair,"['Artificial Intelligence (AI)', 'Hat']",['Transformers: Robots in Disguise'],
26158,Mach Alert,Male,,['Robot'],['Transformers: Robots in Disguise'],
26159,Artfire,Male,,['Robot'],['Transformers: Robots in Disguise'],
26160,Eagle Killer,Male,,['Robot'],['Transformers: Robots in Disguise'],
26161,Souun GUNJOU,Battle Spirits: Burning Soul,,,,
26162,Toshiie HOMURA,Battle Spirits: Burning Soul,,,,
26163,Hanzou HYAKKI,Battle Spirits: Burning Soul,,,,
26164,Lissen BOOTH,Female,Orange Hair,['Adult'],"['Sushi and Beyond', ""Sushi and Beyond: New Year's Special""]",
26165,Counter Arrow,Male,,['Robot'],['Transformers: Robots in Disguise'],
26166,Midnight Express,Male,,['Robot'],['Transformers: Robots in Disguise'],
26167,Wedge,Male,,['Robot'],['Transformers: Robots in Disguise'],
26168,Wedge,Male,,['Robot'],['Transformers: Robots in Disguise'],
26169,Heavy Load,Male,,['Robot'],['Transformers: Robots in Disguise'],
26170,Hightower,Male,,['Robot'],['Transformers: Robots in Disguise'],
26171,Jenny,Female,,['Transformers: Robots in Disguise'],,
26172,Rollbar,Male,,['Robot'],"['Transformers: Armada', 'Transformers: Robots in Disguise']",
26173,Movor,Male,,['Robot'],['Transformers: Robots in Disguise'],
26174,Ayano,Female,Blonde Hair,['Teacher'],['Aria the Natural'],
26175,Sora,Male,Blonde Hair,['Ponytail'],['Aria the Natural'],
26176,Maestro,Male,Grey Hair,"['Closed Eyes', 'Hat', 'Ponytail']",['Aria the Natural'],
26177,Anton,Male,Black Hair,"['Facial Hair', 'Hat']","['Aria the Natural', 'Aria the Origination']",
26178,Atsushi,Male,Brown Hair,['Aria the Natural'],,
26179,Celery,Male,,"['Anthropomorphic', 'Food Character', 'Guitarist', 'Musician']",['BAR Kiraware Yasai'],
