,Names,Gender,Hair_Color,Tags,Anime,Manga
440,Mai SAKURAJIMA,Female,Black Hair,"['Actor', 'High School Student', 'Teenager']","['Rascal Does Not Dream of a Dreaming Girl', 'Rascal Does Not Dream of Bunny Girl Senpai', 'Rascal Does Not Dream of Bunny Girl Senpai Picture Drama']","['Rascal Does Not Dream of Bunny Girl Senpai', 'Rascal Does Not Dream of Logical Witch', 'Rascal Does Not Dream of Petite Devil Kohai', 'Rascal Does Not Dream Series (Light Novel)']"
441,Master Roshi,Male,,"['Bald', 'Breathtaking Beard', 'Cane', 'Elderly', 'Facial Hair', 'Magnificent Mustache', 'Martial Artist', 'Pervert', 'Sunglasses']","['Dragon Ball', ""Dragon Ball: Goku's Fire Brigade"", ""Dragon Ball: Goku's Traffic Safety"", 'Dragon Ball GT', 'Dragon Ball Movie 1: Curse of the Blood Rubies', ""Dragon Ball Movie 2: Sleeping Princess in Devil's Castle"", 'Dragon Ball Movie 3: Mystical Adventure', 'Dragon Ball Movie 4: The Path to Power', 'Dragon Ball Super', 'Dragon Ball Super: FNS 27 Hour TV', 'Dragon Ball: Yo! The Return of Son-Goku and Friends!!', 'Dragon Ball Z', 'Dragon Ball Z: Atsumare! Goku World', 'Dragon Ball Z Kai', 'Dragon Ball Z Kai: The Final Chapters', 'Dragon Ball Z Movie 13: Wrath of the Dragon', 'Dragon Ball Z Movie 14: Battle of Gods', ""Dragon Ball Z Movie 15: Resurrection 'F'"", 'Dragon Ball Z Movie 1: Dead Zone', ""Dragon Ball Z Movie 2: The World's Strongest"", 'Dragon Ball Z Movie 3: The Tree of Might', 'Dragon Ball Z Movie 4: Lord Slug', ""Dragon Ball Z Movie 5: Cooler's Revenge"", 'Dragon Ball Z Movie 6: Return of Cooler', 'Dragon Ball Z Movie 7: Super Android 13', 'Dragon Ball Z Movie 8: Broly - The Legendary Super Saiyan', 'Dragon Ball Z Movie 9: Bojack Unbound', 'Dragon Ball Z Special 1: Bardock - The Father of Goku', 'Dragon Ball Z Special 2: The History of Trunks', 'Kyuutai Panic Adventure!']","['Cross Epoch', 'Dragon Ball', 'Dragon Ball SD', 'Dragon Ball Super', 'Dragon Ball Z', 'Dragon Ball Z: Fukkatsu no F']"
442,Kurenai YUHI,Female,Black Hair,"['Adult', 'Combat Illusionist', 'Exotic Eyes', 'Headband', 'Ninja']","['Boruto: Naruto Next Generations', 'Naruto', 'Naruto: Hidden Leaf Village Grand Sports Festival!', 'Naruto Shippuden', 'The Last: Naruto the Movie']","['Naruto', ""Rock Lee's Springtime of Youth""]"
443,Dabi,Male,Black Hair,"['Elemental Powers', 'Fire Powers', 'Piercings', 'Scar', 'Superpowers']","['My Hero Academia 2', 'My Hero Academia 3', 'My Hero Academia 4', 'My Hero Academia 5', 'My Hero Academia 6', 'My Hero Academia Movie 2: Heroes:Rising', 'Peace Sign']",['My Hero Academia']
444,Shiroe,Male,Blue Hair,"['Adult', 'Analytical', 'Cape', 'Glasses', 'Hair Antenna', 'Magic User', 'Person in a Strange World', 'University Student', 'Video Gamer']","['Log Horizon', 'Log Horizon 2', 'Log Horizon: Destruction of the Round Table', 'Log Horizon Recap']","['Log Horizon', 'Log Horizon Gaiden: Aratanaru Bouken no Daichi (Light Novel)', 'Log Horizon Gaiden: Honey Moon Logs', 'Log Horizon (Light Novel)', 'Log Horizon: The West Wind Brigade']"
445,Sango,Female,Brown Hair,"['Oversized Weapon', 'Scar', 'Teenager', 'Traveler', 'Vengeful', 'Warrior']","['InuYasha', 'InuYasha: Kuroi Tessaiga', 'InuYasha: The Final Act', 'InuYasha The Movie 1: Affections Touching Across Time', 'InuYasha The Movie 2: The Castle Beyond the Looking Glass', 'InuYasha The Movie 3: Swords of an Honorable Ruler', 'InuYasha The Movie 4: Fire on the Mystic Island', 'Shounen Sunday CM: Yakitate!! Japan', 'Yashahime: Princess Half-Demon', 'Yashahime: Princess Half-Demon - The Second Act']","['3.11 wo Wasurenai Tame ni: Heroes Comeback', 'InuYasha']"
446,Lan Fan,Female,Black Hair,"['Explosives Expert', 'Foreigner', 'Gloves', 'Martial Artist', 'Ninja', 'Teenager']","['Fullmetal Alchemist: Brotherhood', 'Fullmetal Alchemist: Brotherhood: 4-Koma Theater']","['Fullmetal Alchemist', 'Fullmetal Alchemist: The Complete Four-Panel Comics']"
447,Yona,Female,Red Hair,"['Archer', 'Orphan', 'Royalty', 'Teenager', 'Traveler']","['Yona of the Dawn', 'Yona of the Dawn OVA', 'Yona of the Dawn: Zeno Arc']",['Yona of the Dawn']
448,Kyouko KIRIGIRI,Female,Grey Hair,"['Analytical', 'Braids', 'Hair Ribbons', 'High School Student', 'Kuudere', 'Stoic']","[""Danganronpa 3: The End of Hope's Peak Academy- Despair Arc"", ""Danganronpa 3: The End of Hope's Peak Academy- Future Arc"", ""Danganronpa 3: The End of Hope's Peak Academy- Hope Arc"", 'Danganronpa: The Animation']","['Danganronpa Gaiden: Killer Killer', 'Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei', 'Danganronpa Kirigiri (Light Novel)', 'Danganronpa: The Animation', 'Danganronpa Zero (Light Novel)', 'Zettai Zetsubou Shoujo: Danganronpa Another Episode - Genocider Mode']"
449,Kou MABUCHI,Male,Black Hair,"['Class Representative', 'High School Student', 'Teenager']","['Blue Spring Ride', 'Blue Spring Ride: Page.13', 'Blue Spring Ride: Unwritten']","['Ao Haru Ride', 'Ao Haru Ride: Awaken', 'Ao Haru Ride (Light Novel)', 'Ao Haru Ride: Special Booklet', 'Ore Ride!!']"
450,Mine,Female,Pink Hair,"['Assassin', 'Gunslinger', 'Pigtails', 'Tsundere']","['Akame ga Kill!', 'Akame ga Kill! Theater']","['Akame ga Kill!', 'Akame ga Kill! 1.5']"
451,Nao TOMORI,Female,White Hair,"['Cameraman', 'High School Student', 'Invisibility Powers', 'Student Council', 'Superpowers', 'Teenager']","['Charlotte', 'Charlotte Special']","['Charlotte', 'Charlotte the 4-koma - Seshun o Kakenukero!']"
452,Soifon,Female,Black Hair,"['Agent of the Afterlife', 'Assassin', 'Elemental Powers', 'Martial Artist', 'Poison User', 'Shinigami', 'Sword Fighter', 'Tomboy', 'Wind Powers']","['Bleach', 'Bleach Movie 1: Memories of Nobody', 'Bleach Movie 2: The DiamondDust Rebellion', 'Bleach Movie 3: Fade to Black', 'Bleach: Sennen Kessen-hen', 'Bleach: The Sealed Sword Frenzy']","['Bleach', 'Bleach (2021)', 'Bleach: The Death Save the Strawberry (Light Novel)', 'Bleach: The Honey Dish Rhapsody (Light Novel)']"
453,Tadashi YAMAGUCHI,Male,Black Hair,"['Athlete', 'Freckles', 'Hair Antenna', 'High School Student', 'Teenager', 'Volleyball Player']","['Haikyuu!!', 'Haikyuu!! Karasuno High School vs Shiratorizawa Academy', 'Haikyuu!! Lev Kenzan!', 'Haikyuu!! Movie 1: Owari to Hajimari', 'Haikyuu!! Movie 2: Shousha to Haisha', 'Haikyuu!! Second Season', 'Haikyuu!! Tokushuu! Harukou Volley ni Kaketa Seishun', 'Haikyuu!! To the Top', 'Haikyuu!! To the Top: Part II']","['Haikyuu!!', 'Haikyuu!! A Party Reignited', 'Haikyuu!! Shousetsuban!! Karasuno Koukou (Light Novel)', ""Let's! Haikyuu!?""]"
454,Issei HYOUDOU,Male,Brown Hair,"['Demon', 'High School Student', 'Pervert', 'Power Suit', 'Teenager']","['High School DxD', 'High School DxD BorN', 'High School DxD BorN Specials', 'High School DxD BorN: Yomigaeranai Fushichou', 'High School DxD Hero', 'High School DxD Hero: Holiness Behind the Gym', 'High School DxD NEW', 'High School DxD NEW: Oppai, Tsutsumimasu!', 'High School DxD OVA', 'High School DxD Specials']","['High School DxD', ""High School DxD: Asia & Koneko's Secret Contract!?"", 'High School DxD DX (Light Novel)', 'High School DxD EX (Light Novel)', 'High School DxD (Light Novel)', 'Shin High School DxD (Light Novel)']"
